2022/08/23 15:39:35;OK;Slip.pdf;
2022/08/23 15:39:38;OK;Cheque.pdf;
2022/08/23 16:28:53;OK;Slip.pdf;
2022/08/23 16:28:56;OK;Cheque.pdf;
2022/08/23 16:39:39;OK;Slip.pdf;
2022/08/23 16:39:43;OK;Cheque.pdf;
2022/08/23 16:42:54;OK;Slip.pdf;
2022/08/23 16:42:56;OK;Cheque.pdf;
2022/09/12 17:35:45;OK;Slip.pdf;
2022/09/12 17:35:48;OK;Slip.pdf;
2022/09/12 17:35:51;OK;Cheque.pdf;
2022/09/12 17:35:54;OK;Cheque.pdf;
2022/09/12 17:35:57;OK;Cheque.pdf;
2022/09/12 17:36:00;OK;Cheque.pdf;
2022/09/12 17:36:03;OK;Cheque.pdf;
2022/09/12 17:36:06;OK;Cheque.pdf;
2022/11/23 12:55:36;OK;Slip.pdf;
2022/11/23 12:55:41;OK;Slip.pdf;
2022/11/23 12:55:45;OK;Cheque.pdf;
2022/11/23 12:55:49;OK;Cheque.pdf;
2022/11/23 12:55:52;OK;Cheque.pdf;
2022/11/23 12:55:55;OK;Cheque.pdf;
2022/11/23 13:22:10;OK;Slip.pdf;
2022/11/23 13:22:14;OK;Cheque.pdf;
2022/11/23 13:28:52;OK;Slip.pdf;
2022/11/23 13:28:56;OK;Cheque.pdf;
2022/11/23 13:30:58;OK;Slip.pdf;
2022/11/23 13:31:02;OK;Cheque.pdf;
2022/11/23 13:32:20;OK;Slip.pdf;
2022/11/23 13:32:24;OK;Cheque.pdf;
2022/11/23 13:33:33;OK;Slip.pdf;
2022/11/23 13:33:38;OK;Cheque.pdf;
2022/11/23 14:30:50;OK;Slip.pdf;
2022/11/23 14:30:54;OK;Cheque.pdf;
2022/11/23 14:34:47;OK;Slip.pdf;
2022/11/23 14:34:50;OK;Cheque.pdf;
2022/12/13 18:49:31;OK;Slip.pdf;
2023/02/27 16:52:39;OK;Slip.pdf;
2023/02/27 16:52:42;OK;Cheque.pdf;
